accession,gene_name,protein_name,organism,sequence_length
WP_449679493,gvpJ,Unknown,Amycolatopsis sp. NPDC003731,108
WP_449661554,gvpJ,Unknown,Amycolatopsis sp. NPDC004747,66
WP_449661552,gvpJ,Unknown,Amycolatopsis sp. NPDC004747,108
WP_449563650,gvpJ,Unknown,Micromonospora sp. RB23,128
WP_311411732,gvpJ,Unknown,Micromonospora reichwaldensis,143
WP_151560791,gvpJ,Unknown,Actinomadura rudentiformis,149
WP_449343749,gvpJ,Unknown,Streptosporangium canum,141
WP_449343515,gvpJ,Unknown,Streptomyces secundicynarae,142
WP_449340355,gvpJ,Unknown,Streptomyces chartreusis,148
WP_350932670,gvpJ,Unknown,Micromonospora,122
WP_449301505,gvpJ,Unknown,Promicromonospora vindobonensis,169
WP_449288905,gvpJ,Unknown,Micromonospora mangrovi,142
WP_449288851,gvpJ,Unknown,Micromonospora zhanjiangensis,126
WP_138694232,gvpJ,Unknown,Nonomuraea zeae,146
WP_159405665,gvpJ,Unknown,Gordonia,128
WP_449245550,gvpJ,Unknown,Desulfobacca acetoxidans,154
WP_129115139,gvpJ,Unknown,Halegenticoccus tardaugens,176
WP_449208025,gvpJ,Unknown,Streptomyces viridosporus,114
WP_449153486,gvpJ,Unknown,Staphylococcus simulans,112
WP_449152143,gvpJ,Unknown,Staphylococcus simulans,57
WP_099017160,gvpJ,Unknown,Streptomyces,126
WP_448317332,gvpJ,Unknown,Streptomyces sp. CO7,132
WP_448315960,gvpJ,Unknown,Streptomyces sp. CO7,196
WP_243742310,gvpJ,Unknown,Actinorugispora endophytica,149
WP_447816817,gvpJ,Unknown,Rhodococcus sp. C26F,124
WP_440082211,gvpJ,Unknown,unclassified Streptosporangium,146
WP_447134152,gvpJ,Unknown,Micromonospora sp. LZ34,139
WP_447032227,gvpJ,Unknown,Streptomyces hypolithicus,170
WP_435988884,gvpA,Unknown,Rossellomorea sp. LjRoot5,86
WP_435763343,gvpA,Unknown,Oceanobacillus sp. CF4.6,91
WP_435011894,gvpA,Unknown,Tundrisphaera lichenicola,72
WP_434971879,gvpA,Unknown,Longibacter sp.,73
WP_433807116,gvpA,Unknown,Halobacillus mangrovi,97
WP_302771115,gvpJ,Unknown,Micromonospora soli,139
WP_080042999,gvpJ,Unknown,Nonomuraea,155
WP_446790460,gvpJ,Unknown,Streptomyces cynarae,145
WP_446687799,gvpJ,Unknown,Priestia megaterium,100
WP_446686997,gvpJ,Unknown,Phytohabitans kaempferiae,123
WP_446686809,gvpJ,Unknown,Plantactinospora siamensis,127
WP_446686806,gvpJ,Unknown,Plantactinospora siamensis,129
WP_446686805,gvpJ,Unknown,Plantactinospora siamensis,139
WP_446686036,gvpJ,Unknown,Nonomuraea salmonea,142
WP_313724186,gvpJ,Unknown,Micromonospora halotolerans,140
WP_215832405,gvpJ,Unknown,Pelorhabdus rhamnosifermentans,37
WP_215832336,gvpJ,Unknown,Pelorhabdus rhamnosifermentans,45
WP_189650547,gvpJ,Unknown,Nonomuraea spiralis,139
WP_185075767,gvpJ,Unknown,Nonomuraea jabiensis,136
WP_182704510,gvpJ,Unknown,Thermomonospora cellulosilytica,150
WP_120781132,gvpJ,Unknown,Micromonospora costi,144
WP_120781128,gvpJ,Unknown,Micromonospora costi,125
WP_091267309,gvpJ,Unknown,Micromonospora chaiyaphumensis,142
WP_088968695,gvpJ,Unknown,Micromonospora siamensis,162
WP_446651760,gvpJ,Unknown,Archangium gephyra,98
WP_334521000,gvpJ,Unknown,Micromonospora psammae,141
WP_334520989,gvpJ,Unknown,Micromonospora psammae,123
WP_224846828,gvpJ,Unknown,Alloyangia mangrovi,107
WP_446462972,gvpJ,Unknown,Streptomyces sp. BRA346,157
WP_446462825,gvpJ,Unknown,Streptomyces sp. BRA346,155
WP_446460091,gvpJ,Unknown,Streptomyces sp. BRA346,126
WP_446430665,gvpJ,Unknown,Polymorphospora lycopeni,128
WP_446425756,gvpJ,Unknown,Microcystis aeruginosa,50
WP_446244763,gvpJ,Unknown,Rossellomorea sp. NS-SX7,86
WP_446244760,gvpJ,Unknown,Rossellomorea sp. NS-SX7,86
WP_446244752,gvpJ,Unknown,Rossellomorea sp. NS-SX7,110
WP_446217198,gvpJ,Unknown,Micromonospora sp. IBHARD004,143
WP_446211634,gvpJ,Unknown,Micromonospora sp. IBSANI012,142
WP_134130703,gvpJ,Unknown,Kribbella pratensis,173
WP_089851032,gvpJ,Unknown,Salipiger marinus,103
WP_371352198,gvpJ,Unknown,Streptomyces malaysiensis,129
WP_100806382,gvpJ,Unknown,Streptomyces malaysiensis,169
WP_079258745,gvpJ,Unknown,Streptomyces malaysiensis,169
WP_168569944,gvpJ,Unknown,Oxynema aestuarii,143
WP_182845537,gvpJ,Unknown,Actinomadura kijaniata,144
WP_283883228,gvpJ,Unknown,Streptomyces malaysiensis,129
WP_283882628,gvpJ,Unknown,Streptomyces malaysiensis,147
WP_445133724,gvpJ,Unknown,Streptomyces sp. DW26H14,82
WP_445133722,gvpJ,Unknown,Streptomyces sp. DW26H14,235
WP_445133718,gvpJ,Unknown,Streptomyces sp. DW26H14,146
WP_445128383,gvpJ,Unknown,Streptomyces anulatus,162
WP_445128377,gvpJ,Unknown,Streptomyces anulatus,126
WP_445128375,gvpJ,Unknown,Streptomyces anulatus,77
WP_445126715,gvpJ,Unknown,Streptomyces anulatus,142
WP_445092721,gvpJ,Unknown,Nocardia sp. R6R-6,145
WP_445092718,gvpJ,Unknown,Nocardia sp. R6R-6,136
WP_078559344,gvpJ,Unknown,unclassified Streptomyces,126
WP_445526219,gvpJ,Unknown,Streptomyces cyslabdanicus,143
WP_445518140,gvpJ,Unknown,Streptomyces sp. NEAU-174,163
WP_069864688,gvpJ,Unknown,Streptomyces malaysiensis,167
WP_445316779,gvpJ,Unknown,Micromonospora sp. ZYX-F-536,144
WP_381096871,gvpJ,Unknown,Streptomyces,150
WP_445282438,gvpJ,Unknown,unclassified Streptomyces,130
WP_004056699,gvpJ,Unknown,Haloferax,114
WP_445236482,gvpJ,Unknown,Haladaptatus sp. DJG-WS-42,100
WP_242728994,gvpJ,Unknown,Microcoleus vaginatus,126
WP_006635603,gvpJ,Unknown,Microcoleus vaginatus,144
WP_445181618,gvpJ,Unknown,Pseudonocardia sp. Cha107L01,151
WP_166389809,gvpJ,Unknown,Candidatus Nitrosotalea sp. TS,68
WP_204044385,gvpJ,Unknown,Acrocarpospora phusangensis,154
WP_167999942,gvpJ,Unknown,Micromonospora thermarum,140
WP_167999938,gvpJ,Unknown,Micromonospora thermarum,119
WP_067472699,gvpJ,Unknown,Actinomadura hibisca,147
WP_242373769,gvpJ,Unknown,Actinomadura luzonensis,140
WP_444721430,gvpJ,Unknown,Natrinema sp. LN54,206
WP_179802089,gvpJ,Unknown,Micromonospora purpureochromogenes,162
WP_088960028,gvpJ,Unknown,Micromonospora purpureochromogenes,123
WP_239134455,gvpJ,Unknown,Rugosimonospora africana,107
WP_229792014,gvpJ,Unknown,Micromonospora fulviviridis,140
WP_203924156,gvpJ,Unknown,Rugosimonospora africana,123
WP_203662414,gvpJ,Unknown,Actinocatenispora rupis,136
WP_189671864,gvpJ,Unknown,Promicromonospora soli,172
WP_443729145,gvpJ,Unknown,Streptomonospora nanhaiensis,298
WP_443100290,gvpJ,Unknown,Cereibacter sphaeroides,74
WP_442804328,gvpJ,Unknown,Streptomyces luteogriseus,62
WP_443689893,gvpJ,Unknown,Nonomuraea aurantiaca,132
WP_443687875,gvpJ,Unknown,Nonomuraea guangzhouensis,118
WP_347650529,gvpJ,Unknown,unclassified Nonomuraea,135
WP_093464197,gvpJ,Unknown,Streptomyces,165
WP_036578416,gvpJ,Unknown,Oceanobacillus,86
WP_443329009,gvpJ,Unknown,Streptomyces sp. 8N706,106
WP_443328288,gvpJ,Unknown,Streptomyces sp. 8N706,153
WP_443322665,gvpJ,Unknown,Streptomyces sp. 7N604,175
WP_443315077,gvpJ,Unknown,Streptomyces sp. 8N616,175
WP_443305038,gvpJ,Unknown,Streptomyces sp. KR55,160
WP_443285669,gvpJ,Unknown,Streptomyces sp. 6N223,156
WP_443276460,gvpJ,Unknown,Streptomyces sp. 8N114,177
WP_443256761,gvpJ,Unknown,Virgibacillus sp. L01,88
WP_443251595,gvpJ,Unknown,Streptomyces sp. 6N106,150
WP_443245215,gvpJ,Unknown,Streptomyces sp. 3N207,175
WP_443177385,gvpJ,Unknown,Nonomuraea sp. 3N208,116
WP_443171756,gvpJ,Unknown,Nonomuraea sp. KM90,167
WP_443158649,gvpJ,Unknown,Nonomuraea sp. 10N515B,142
WP_443154699,gvpJ,Unknown,Nonomuraea sp. KM88,137
WP_443148248,gvpJ,Unknown,Oceanobacillus sp. M65,119
WP_443073925,gvpJ,Unknown,unclassified Streptomyces,153
WP_443134274,gvpA,Unknown,Halobacillus sp. K22,100
WP_443127555,gvpA,Unknown,Gracilibacillus sp. D59,91
WP_443122929,gvpA,Unknown,Halobacillus sp. B29,100
WP_443108414,gvpJ,Unknown,Actinomadura sp. 3N407,145
WP_443049388,gvpJ,Unknown,Streptomyces sp. HD,158
WP_443036638,gvpJ,Unknown,Streptomyces sp. 24-1644,155
WP_307788539,gvpJ,Unknown,Micromonospora vinacea,116
WP_253753708,gvpJ,Unknown,Hamadaea flava,121
WP_250795481,gvpJ,Unknown,Micromonospora phytophila,146
WP_250795476,gvpJ,Unknown,Micromonospora phytophila,119
WP_248961565,gvpJ,Unknown,Sphaerisporangium perillae,135
WP_241056484,gvpJ,Unknown,Sinomonas terrae,127
WP_241055926,gvpJ,Unknown,Sinomonas terrae,136
WP_241055393,gvpJ,Unknown,Sinomonas terrae,139
WP_241055296,gvpJ,Unknown,Sinomonas terrae,114
WP_238648205,gvpJ,Unknown,Micromonospora cabrerizensis,121
WP_238648200,gvpJ,Unknown,Micromonospora cabrerizensis,120
WP_237821379,gvpJ,Unknown,Arthrobacter hankyongi,142
WP_219543544,gvpJ,Unknown,Nonomuraea harbinensis,127
WP_214103809,gvpJ,Unknown,Acrocarpospora catenulata,142
WP_204035658,gvpJ,Unknown,Micromonospora qiuiae,139
WP_203871151,gvpJ,Unknown,Plantactinospora endophytica,127
WP_200210745,gvpJ,Unknown,Micromonospora coerulea,152
WP_196920025,gvpJ,Unknown,Micromonospora vinacea,127
WP_189127334,gvpJ,Unknown,Nonomuraea cavernae,134
WP_073907320,gvpJ,Unknown,Streptomyces sp. CB00455,122
WP_442894547,gvpJ,Unknown,unclassified Bradyrhizobium,98
WP_442893861,gvpJ,Unknown,unclassified Bradyrhizobium,88
WP_230529256,gvpJ,Unknown,Streptomyces violaceus,127
WP_141686522,gvpJ,Unknown,unclassified Bradyrhizobium,98
WP_065744562,gvpJ,Unknown,Bradyrhizobium sp. AZCC 1578,88
WP_442908743,gvpJ,Unknown,Halodesulfurarchaeum sp.,98
WP_442905069,gvpJ,Unknown,Haladaptatus sp. ZSTT2,100
WP_442904953,gvpJ,Unknown,Haladaptatus sp. CMSO5,100
WP_442894777,gvpJ,Unknown,Bradyrhizobium sp. AZCC 1610,88
WP_033320069,gvpJ,Unknown,Streptomyces aurantiacus group,135
WP_442658081,gvpJ,Unknown,Streptomyces pseudogriseolus,121
WP_442341970,gvpJ,Unknown,Dolichospermum planctonicum,37
WP_441955804,gvpJ,Unknown,unclassified Nocardia,136
WP_441419631,gvpJ,Unknown,Anaerobacillus sp. MEB173,73
WP_441338718,gvpA,Unknown,Microcystis aeruginosa,85
WP_441142067,gvpJ,Unknown,Micromonospora,144
WP_439951524,gvpJ,Unknown,Nonomuraea pusilla,168
WP_356545253,gvpJ,Unknown,Streptomyces,159
WP_441261311,gvpJ,Unknown,Streptomyces sp. OZ13,160
WP_441181149,gvpJ,Unknown,Micromonospora sp. BQ11,121
WP_441181145,gvpJ,Unknown,Micromonospora sp. BQ11,147
WP_441176187,gvpJ,Unknown,Micromonospora sp. SD12,147
WP_441154785,gvpJ,Unknown,Micromonospora sp. H33,117
WP_441154781,gvpJ,Unknown,Micromonospora sp. H33,142
WP_441123592,gvpJ,Unknown,Nonomuraea sp. H19,134
WP_441007279,gvpA,Unknown,Microcystis aeruginosa,80
WP_440771572,gvpJ,Unknown,Natronorubrum sp. DTA28,203
WP_440764510,gvpJ,Unknown,Natronorubrum sp. DTA7,203
WP_440344579,gvpJ,Unknown,Microcystis aeruginosa,44
WP_440303574,gvpJ,Unknown,Intrasporangium sp.,156
WP_440302310,gvpJ,Unknown,Intrasporangium sp.,83
WP_440302304,gvpJ,Unknown,Intrasporangium sp.,130
WP_124192750,gvpJ,Unknown,Natrarchaeobius oligotrophus,187
WP_440552029,gvpJ,Unknown,Staphylococcus simulans,112
WP_440520791,gvpJ,Unknown,Sinomonas sp.,147
WP_440519167,gvpJ,Unknown,Sinomonas sp.,134
WP_440519128,gvpJ,Unknown,Sinomonas sp.,76
WP_440518419,gvpJ,Unknown,Sinomonas sp.,135
WP_440342564,gvpJ,Unknown,Mycobacterium sp.,135
WP_440305614,gvpJ,Unknown,Jatrophihabitans sp.,63
WP_440305612,gvpJ,Unknown,Jatrophihabitans sp.,115
WP_386084208,gvpJ,Unknown,Streptomyces,154
WP_440126973,gvpJ,Unknown,unclassified Rhodococcus (in: high G+C Gram-positive bacteria),136
WP_440100193,gvpJ,Unknown,Streptosporangium sp. H16,146
WP_440064023,gvpJ,Unknown,Streptosporangium sp. OZ121,146
WP_440009970,gvpJ,Unknown,Halomicrococcus sp. SG-WS-1,131
WP_346168316,gvpJ,Unknown,Streptomyces javensis,161
WP_198280497,gvpJ,Unknown,Streptomyces javensis,150
WP_392980991,gvpJ,Unknown,Streptomyces malaysiensis,168
WP_383155722,gvpJ,Unknown,Streptomyces malaysiensis,129
WP_383125690,gvpJ,Unknown,Streptomyces malaysiensis,169
WP_369729731,gvpJ,Unknown,Natrarchaeobius versutus,209
WP_351385678,gvpJ,Unknown,Streptomyces malaysiensis,147
WP_351371779,gvpJ,Unknown,Streptomyces malaysiensis,126
WP_300004229,gvpJ,Unknown,Cyanophyceae,28
WP_257634867,gvpJ,Unknown,Streptomyces malaysiensis,169
WP_257629542,gvpJ,Unknown,Streptomyces malaysiensis,147
WP_174884601,gvpJ,Unknown,Streptomyces malaysiensis,168
WP_123241785,gvpJ,Unknown,Micromonospora solifontis,140
WP_439656732,gvpJ,Unknown,Lentzea sp. HUAS TT2,111
WP_439656730,gvpJ,Unknown,Lentzea sp. HUAS TT2,52
WP_439551173,gvpJ,Unknown,Falsiroseomonas sp.,96
WP_439384048,gvpJ,Unknown,Amycolatopsis lexingtonensis,62
WP_439384047,gvpJ,Unknown,Amycolatopsis lexingtonensis,105
WP_439345357,gvpA,Unknown,Vacuolonema iberomarrocanum,72
WP_439300215,gvpA,Unknown,Pseudalkalibacillus sp. Hm43,87
WP_439300212,gvpA,Unknown,Pseudalkalibacillus sp. Hm43,85
WP_436975690,gvpJ,Unknown,Nonomuraea angiospora,114
WP_436970571,gvpJ,Unknown,Micromonospora avicenniae,148
WP_438491727,gvpJ,Unknown,Streptomyces asiaticus,160
WP_438317879,gvpJ,Unknown,Streptomyces sp. HUAS TT3,161
WP_438290744,gvpJ,Unknown,Streptomyces sp. HUAS TT7,83
WP_382194482,gvpJ,Unknown,Halorussus,110
WP_211117554,gvpJ,Unknown,Streptomyces sp. RPA4-5,154
WP_357721057,gvpJ,Unknown,Nocardia,131
WP_357721048,gvpJ,Unknown,Nocardia,136
WP_420714467,gvpJ,Unknown,Rhodococcus,138
WP_437163179,gvpJ,Unknown,Falsiroseomonas sp. E2-1-a20,97
WP_436839171,gvpJ,Unknown,Nonomuraea angiospora,135
WP_436837161,gvpJ,Unknown,Micromonospora fulviviridis,142
WP_436799022,gvpJ,Unknown,Micromonospora fulviviridis,140
WP_435891609,gvpJ,Unknown,Nonomuraea angiospora,136
WP_435884669,gvpJ,Unknown,Streptomyces chartreusis,138
WP_435878070,gvpJ,Unknown,Streptosporangium canum,141
WP_435875361,gvpJ,Unknown,Nonomuraea dietziae,145
WP_435875360,gvpJ,Unknown,Nonomuraea dietziae,118
WP_435874844,gvpJ,Unknown,Nonomuraea dietziae,146
WP_435872485,gvpJ,Unknown,Micromonospora echinofusca,144
WP_435871710,gvpJ,Unknown,Micromonospora echinofusca,147
WP_435871484,gvpJ,Unknown,Micromonospora echinaurantiaca,140
WP_437068374,gvpJ,Unknown,Streptomyces sp. enrichment culture,122
WP_437066346,gvpJ,Unknown,Streptomyces sp. enrichment culture,148
WP_437062301,gvpJ,Unknown,Streptomyces sp. enrichment culture,200
WP_437035161,gvpJ,Unknown,Streptomyces sp. enrichment culture,135
WP_437032517,gvpJ,Unknown,Streptomyces sp. enrichment culture,174
WP_437011617,gvpJ,Unknown,Streptomyces sp. enrichment culture,175
WP_436988024,gvpJ,Unknown,Streptomyces sp. enrichment culture,131
WP_436971272,gvpJ,Unknown,Micromonospora chersina,144
WP_436971100,gvpJ,Unknown,Micromonospora coxensis,143
WP_436970914,gvpJ,Unknown,Micromonospora coxensis,155
WP_436964910,gvpJ,Unknown,Staphylococcus xylosus,117
WP_436843825,gvpJ,Unknown,Streptomyces sioyaensis,144
WP_436837818,gvpJ,Unknown,Micromonospora chersina,146
WP_436836977,gvpJ,Unknown,Micromonospora tulbaghiae,133
WP_436791506,gvpJ,Unknown,Yinghuangia sp. YIM S10712,157
WP_436754319,gvpJ,Unknown,Streptomyces sp. URMC 124,77
WP_436735180,gvpJ,Unknown,Streptomyces sp. URMC 125,141
WP_436729493,gvpJ,Unknown,Streptomyces sp. URMC 128,128
WP_436685655,gvpJ,Unknown,Micromonospora sp. URMC 106,142
WP_436685651,gvpJ,Unknown,Micromonospora sp. URMC 106,122
WP_436680323,gvpJ,Unknown,Micromonospora sp. URMC 105,141
WP_436680319,gvpJ,Unknown,Micromonospora sp. URMC 105,122
WP_436671160,gvpJ,Unknown,Micromonospora sp. URMC 107,143
WP_436663202,gvpJ,Unknown,Micromonospora sp. URMC 103,144
WP_436636675,gvpJ,Unknown,Actinomadura kijaniata,144
WP_436588761,gvpJ,Unknown,Rothia sp. HC945,140
WP_364980473,gvpJ,Unknown,Streptomyces,167
WP_436384763,gvpJ,Unknown,Amycolatopsis sp. MEPSY49,105
WP_436384760,gvpJ,Unknown,Amycolatopsis sp. MEPSY49,50
WP_436344285,gvpJ,Unknown,Natronorubrum sp. FCH18a,199
WP_435889190,gvpJ,Unknown,Streptosporangium canum,141
WP_435867269,gvpJ,Unknown,Streptosporangium canum,141
WP_435867142,gvpJ,Unknown,Streptosporangium canum,141
WP_435852870,gvpJ,Unknown,Streptomyces vietnamensis,155
WP_435835690,gvpJ,Unknown,Streptomyces althioticus,43
WP_435831133,gvpJ,Unknown,Microtetraspora glauca,131
WP_435830259,gvpJ,Unknown,Micromonospora echinospora,153
WP_435828076,gvpJ,Unknown,Micromonospora purpureochromogenes,145
WP_435827771,gvpJ,Unknown,Nonomuraea dietziae,120
WP_435827392,gvpJ,Unknown,Nonomuraea dietziae,146
WP_435827391,gvpJ,Unknown,Nonomuraea dietziae,120
WP_435826395,gvpJ,Unknown,Nonomuraea dietziae,146
WP_435824197,gvpJ,Unknown,Micromonospora echinofusca,147
WP_435823470,gvpJ,Unknown,Micromonospora echinofusca,147
WP_435820595,gvpJ,Unknown,Micromonospora purpureochromogenes,162
WP_435820040,gvpJ,Unknown,Micromonospora purpureochromogenes,143
WP_435809718,gvpJ,Unknown,Streptosporangium canum,141
WP_431652337,gvpJ,Unknown,Nocardiopsis,141
WP_435875767,gvpJ,Unknown,Nonomuraea wenchangensis,144
WP_435875456,gvpJ,Unknown,Nonomuraea fuscirosea,135
WP_435875455,gvpJ,Unknown,Nonomuraea fuscirosea,114
WP_435875036,gvpJ,Unknown,Nonomuraea bangladeshensis,136
WP_435874912,gvpJ,Unknown,Nonomuraea wenchangensis,144
WP_435871033,gvpJ,Unknown,Micromonospora musae,143
WP_435870553,gvpJ,Unknown,Micromonospora musae,144
WP_435832372,gvpJ,Unknown,Micromonospora parva,116
WP_435831476,gvpJ,Unknown,Nonomuraea wenchangensis,144
WP_435829819,gvpJ,Unknown,Micromonospora costi,120
WP_435826777,gvpJ,Unknown,Micromonospora chersina,140
WP_435821558,gvpJ,Unknown,Micromonospora musae,144
WP_435821172,gvpJ,Unknown,Micromonospora lupini,120
WP_435820982,gvpJ,Unknown,Micromonospora musae,144
WP_435820883,gvpJ,Unknown,Micromonospora chersina,142
WP_435819022,gvpJ,Unknown,Micromonospora chersina,148
WP_435818584,gvpJ,Unknown,Micromonospora lupini,120
WP_435817798,gvpJ,Unknown,Micromonospora chersina,140
WP_435796212,gvpJ,Unknown,Micromonospora chersina,144
WP_435795890,gvpJ,Unknown,Micromonospora taraxaci,117
WP_435795344,gvpJ,Unknown,Micromonospora taraxaci,117
WP_435794638,gvpJ,Unknown,Micromonospora sediminicola,132
WP_106674282,gvpJ,Unknown,Streptomyces,99
WP_432156504,gvpJ,Unknown,unclassified Streptomyces,129
WP_432144521,gvpJ,Unknown,unclassified Streptomyces,141
WP_431965968,gvpJ,Unknown,unclassified Nocardia,132
WP_435602168,gvpJ,Unknown,Streptomyces sp. bgisy130,156
WP_435551532,gvpJ,Unknown,Natrinema sp. CGMCC1.2065,199
WP_406972079,gvpJ,Unknown,Nocardiopsis sp. A1-1-1,138
WP_435348181,gvpJ,Unknown,Haloarchaeobius sp. HRN-SO-5,145
WP_435134369,gvpJ,Unknown,unclassified Actinacidiphila,163
WP_431897265,gvpJ,Unknown,unclassified Nonomuraea,142
WP_435290196,gvpJ,Unknown,Streptosporangium sp. G11,146
WP_435205314,gvpJ,Unknown,Micromonospora sp. bgisy143,128
WP_435192699,gvpJ,Unknown,Streptomyces sp. NRRL F-5630,139
WP_435186739,gvpJ,Unknown,Halobellus sp. EA9,116
WP_435154180,gvpJ,Unknown,Haladaptatus sp. DFWS20,127
WP_435076952,gvpJ,Unknown,Halococcus sp. AFM35,136
WP_435054326,gvpJ,Unknown,Nonomuraea angiospora,135
WP_435011771,gvpJ,Unknown,Tundrisphaera lichenicola,108
WP_434099396,gvpJ,Unknown,Streptomyces platensis,156
WP_434096165,gvpJ,Unknown,Streptosporangium roseum,137
WP_434093939,gvpJ,Unknown,Nonomuraea pusilla,168
WP_434090227,gvpJ,Unknown,Micromonospora avicenniae,148
WP_434090004,gvpJ,Unknown,Micromonospora purpureochromogenes,147
WP_434591303,gvpJ,Unknown,Brevibacterium sp. 1718,144
WP_250101693,gvpJ,Unknown,Micromonospora echinofusca,147
WP_434094087,gvpJ,Unknown,Nonomuraea wenchangensis,143
WP_424789199,gvpJ,Unknown,Micrococcales,128
WP_005253548,gvpJ,Unknown,Rhodococcus opacus,125
WP_433742432,gvpJ,Unknown,Falsibacillus pallidus,86
WP_433606145,gvpJ,Unknown,Prescottella agglutinans,125
WP_433604540,gvpJ,Unknown,Prescottella agglutinans,67
WP_433604528,gvpJ,Unknown,Prescottella agglutinans,128
WP_433556152,gvpJ,Unknown,Pseudonocardia xinjiangensis,143
WP_433526884,gvpJ,Unknown,Nocardia pseudovaccinii,134
WP_433504414,gvpJ,Unknown,Pseudonocardia halophobica,102
WP_433503469,gvpJ,Unknown,Pseudonocardia halophobica,145
WP_433275062,gvpJ,Unknown,Pseudonocardia xinjiangensis,142
WP_432913557,gvpJ,Unknown,Streptomyces syringium,152
WP_328768716,gvpJ,Unknown,unclassified Streptomyces,132
WP_285627294,gvpJ,Unknown,Actinoallomurus,139
WP_285619655,gvpJ,Unknown,Actinoallomurus,145
WP_284745697,gvpJ,Unknown,Amycolatopsis,125
WP_433469862,gvpJ,Unknown,unclassified Spirillospora,144
WP_432938393,gvpJ,Unknown,unclassified Streptomyces,136
WP_366581342,gvpJ,Unknown,unclassified Amycolatopsis,130
WP_360688586,gvpJ,Unknown,unclassified Nonomuraea,63
WP_027929989,gvpJ,Unknown,Amycolatopsis,132
WP_433883185,gvpJ,Unknown,Saccharopolyspora hattusasensis,140
WP_433854619,gvpJ,Unknown,Streptomyces kronopolitis,153
WP_433819035,gvpJ,Unknown,Actinomadura scrupuli,139
WP_433799473,gvpJ,Unknown,Actinomycetospora sp. CA-084318,127
WP_433787417,gvpJ,Unknown,Actinomycetospora sp. CA-101289,123
WP_433784929,gvpJ,Unknown,Actinomycetospora sp. CA-101289,118
WP_433761506,gvpJ,Unknown,Nocardia sp. CA-135398,130
WP_433761503,gvpJ,Unknown,Nocardia sp. CA-135398,134
WP_433722854,gvpJ,Unknown,Nocardia sp. CA-129566,137
WP_433709186,gvpJ,Unknown,Nocardia sp. CA-084685,138
WP_433677892,gvpJ,Unknown,Nocardia sp. CA-119907,137
WP_433648800,gvpJ,Unknown,Micromonospora zamorensis,124
WP_433648796,gvpJ,Unknown,Micromonospora zamorensis,123
WP_433633910,gvpJ,Unknown,Nocardia sp. CA-120079,136
WP_433627182,gvpJ,Unknown,Halomicrococcus sp. NG-SE-24,131
WP_433621983,gvpJ,Unknown,Nocardia sp. CA-120079,134
WP_433605749,gvpJ,Unknown,Dactylosporangium sp. CA-139114,112
WP_433605741,gvpJ,Unknown,Dactylosporangium sp. CA-139114,135
WP_433597538,gvpJ,Unknown,Nocardia sp. CA-135953,134
WP_433597535,gvpJ,Unknown,Nocardia sp. CA-135953,130
WP_433567399,gvpJ,Unknown,Nocardia sp. CA-151230,135
WP_433535974,gvpJ,Unknown,Micromonospora sp. CA-249363,134
WP_433535970,gvpJ,Unknown,Micromonospora sp. CA-249363,127
WP_433515488,gvpJ,Unknown,Nonomuraea sp. CA-143628,131
WP_433498422,gvpJ,Unknown,Sphaerimonospora sp. CA-214678,137
WP_433437681,gvpJ,Unknown,Nonomuraea sp. CA-141351,106
WP_433437675,gvpJ,Unknown,Nonomuraea sp. CA-141351,137
WP_433402812,gvpJ,Unknown,Actinoallomurus sp. CA-142502,174
WP_433401665,gvpJ,Unknown,Streptomyces sp. CA-146814,165
WP_433364520,gvpJ,Unknown,Dactylosporangium sp. CA-152071,133
WP_433344988,gvpJ,Unknown,Micromonospora sp. CA-111912,395
WP_433338639,gvpJ,Unknown,Spirillospora sp. CA-294931,136
WP_433326479,gvpJ,Unknown,Dactylosporangium sp. CA-139066,133
WP_433326471,gvpJ,Unknown,Dactylosporangium sp. CA-139066,123
WP_433314634,gvpJ,Unknown,Micromonospora chersina,142
WP_433296111,gvpJ,Unknown,Pseudonocardia sp. CA-142604,92
WP_433288308,gvpJ,Unknown,Pseudonocardia sp. CA-142604,143
WP_433283595,gvpJ,Unknown,Micromonospora sp. CA-244673,142
WP_433264785,gvpJ,Unknown,Micromonospora vinacea,123
