accession,gene_name,protein_name,organism,sequence_length
WP_079318975,gvpO,Unknown,Microbispora sp. GKU 823,144
WP_079184769,gvpO,Unknown,Streptomyces uncialis,102
WP_062336523,gvpO,Unknown,Herbidospora,85
WP_018503862,gvpO,Unknown,Parafrankia discariae,86
WP_004558523,gvpO,Unknown,Amycolatopsis vancoresmycina,109
WP_418608236,gvpO,Unknown,Georgenia sp. SUBG003,26
WP_406397441,gvpO,Unknown,Streptomyces sp. NBC_00879,132
WP_406277784,gvpO,Unknown,Streptomyces sp. NBC_00191,132
WP_406238637,gvpO,Unknown,Nocardia sp. NBC_01009,111
WP_403640712,gvpO,Unknown,Streptomyces sp. NPDC101219,106
WP_397227462,gvpO,Unknown,Nonomuraea sp. NPDC050451,123
WP_390793832,gvpO,Unknown,unclassified Streptomyces,100
WP_387571056,gvpO,Unknown,Streptomyces abikoensis,161
WP_383149646,gvpO,Unknown,Streptomyces sp. NPDC056697,141
WP_381864795,gvpO,Unknown,Streptomyces antimycoticus,103
WP_378682900,gvpO,Unknown,Rhodococcus koreensis,92
WP_378054972,gvpO,Unknown,Actinophytocola glycyrrhizae,113
WP_374195755,gvpO,Unknown,unclassified Streptomyces,103
WP_373680808,gvpO,Unknown,Egicoccus sp. AB-alg2,204
WP_372960233,gvpO,Unknown,Methanoregula sp.,102
WP_364898681,gvpO,Unknown,Streptomyces nondiastaticus,121
WP_363920582,gvpO,Unknown,Sphaerisporangium sp. NPDC088356,155
WP_363346972,gvpO,Unknown,Dactylosporangium sp. NPDC051485,108
WP_362850494,gvpO,Unknown,Streptosporangium sp. NPDC023825,148
WP_359234988,gvpO,Unknown,Streptomyces avermitilis,106
WP_359090507,gvpO,Unknown,Streptomyces smyrnaeus,97
WP_358626379,gvpO,Unknown,Streptomyces sp. NPDC005962,100
WP_358033165,gvpO,Unknown,Nonomuraea sp. NPDC026600,141
WP_357675911,gvpO,Unknown,Nonomuraea dietziae,113
WP_357457583,gvpO,Unknown,Nocardia sp. NPDC050793,111
WP_357334315,gvpO,Unknown,Micromonospora sp. NPDC023966,115
WP_357028152,gvpO,Unknown,Microbispora bryophytorum,148
WP_355190575,gvpO,Unknown,Nonomuraea sp. NPDC003709,105
WP_355024753,gvpO,Unknown,Micromonospora taraxaci,110
WP_351886880,gvpO,Unknown,unclassified Streptomyces,103
WP_348605326,gvpO,Unknown,Prescottella soli,108
WP_347778293,gvpO,Unknown,Nonomuraea sp. B5E05,137
WP_345332568,gvpO,Unknown,Actinomycetospora chibensis,388
WP_344260357,gvpO,Unknown,Streptomyces sodiiphilus,111
WP_341271988,gvpO,Unknown,Parafrankia irregularis,153
WP_324984074,gvpO,Unknown,Streptomyces sp.,131
WP_324851365,gvpO,Unknown,Actinocrinis sp.,100
WP_320237963,gvpO,Unknown,Cognatiyoonia sp. IB215182,102
WP_319993801,gvpO,Unknown,Micromonospora sp. DR5-3,204
WP_309302915,gvpO,Unknown,Streptomyces sp. PT12,175
WP_308818522,gvpO,Unknown,Pseudonocardia alni,196
WP_308717687,gvpO,Unknown,Phytohabitans maris,93
WP_301178212,gvpO,Unknown,Actinomadura,86
WP_295855289,gvpO,Unknown,Tardiphaga sp.,85
WP_280507779,gvpO,Unknown,Nocardia flavorosea,99
WP_280463677,gvpO,Unknown,Nocardia,99
WP_276835642,gvpO,Unknown,Methanothrix,92
WP_252784628,gvpO,Unknown,Actinoallomurus rhizosphaericola,146
WP_247995706,gvpO,Unknown,Halocatena salina,184
WP_241383615,gvpO,Unknown,Rhodococcus sp. CH91,98
WP_237321931,gvpO,Unknown,Streptomyces sp. JJ36,123
WP_226071235,gvpO,Unknown,Streptomyces marincola,99
WP_223838414,gvpO,Unknown,Saccharopolyspora pogona,149
WP_211362249,gvpO,Unknown,Pseudonocardia cypriaca,156
WP_210571006,gvpO,Unknown,Streptomyces sp. GESEQ-4,96
WP_209240194,gvpO,Unknown,Streptomyces oryzae,100
WP_203662417,gvpO,Unknown,Actinocatenispora rupis,131
WP_195091647,gvpO,Unknown,Nocardia beijingensis,110
WP_195081955,gvpO,Unknown,Nocardia,107
WP_188522846,gvpO,Unknown,Isoptericola cucumis,146
WP_154973792,gvpO,Unknown,Priestia megaterium,88
WP_154306362,gvpO,Unknown,Metabacillus lacus,88
WP_143924515,gvpO,Unknown,Brevibacterium aurantiacum,174
WP_143618468,gvpO,Unknown,Streptomyces alkaliphilus,97
WP_138665246,gvpO,Unknown,Nonomuraea turkmeniaca,109
WP_131945286,gvpO,Unknown,Actinomadura bangladeshensis,86
WP_123819589,gvpO,Unknown,Kitasatospora cineracea,173
WP_098848626,gvpO,Unknown,Bacillus sp. AFS055030,86
WP_098809849,gvpO,Unknown,Bacillus sp. AFS041924,86
WP_076429435,gvpO,Unknown,Haladaptatus litoreus,144
WP_071620634,gvpO,Unknown,Rossellomorea aquimaris,88
WP_052504977,gvpO,Unknown,Enteractinococcus helveticum,139
WP_411216944,gvpO,Unknown,Terribacillus saccharophilus,90
WP_405537789,gvpO,Unknown,Streptomyces antimycoticus,100
WP_403595036,gvpO,Unknown,Streptomyces sp. NPDC093795,106
WP_401174982,gvpO,Unknown,Streptomyces sp. NPDC091268,113
WP_399388762,gvpO,Unknown,unclassified Streptomyces,109
WP_398294134,gvpO,Unknown,Streptomyces sp. NPDC021212,111
WP_396527160,gvpO,Unknown,Kutzneria sp. NPDC052558,91
WP_393071367,gvpO,Unknown,Kitasatospora sp. NPDC048365,165
WP_392904220,gvpO,Unknown,unclassified Spirillospora,86
WP_389174411,gvpO,Unknown,Streptomyces sp. NPDC003035,105
WP_388628395,gvpO,Unknown,Streptomyces nondiastaticus,124
WP_386622268,gvpO,Unknown,Streptomyces parvulus,105
WP_382636802,gvpO,Unknown,unclassified Streptomyces,102
WP_381191372,gvpO,Unknown,Streptomyces maoxianensis,199
WP_380968934,gvpO,Unknown,Streptomyces collinus,133
WP_376905820,gvpO,Unknown,Brevibacterium sediminis,164
WP_375535660,gvpO,Unknown,Alteribacillus sp. HJP-4,160
WP_371780838,gvpO,Unknown,Streptosporangium subroseum,139
WP_370400188,gvpO,Unknown,Sulfitobacter rhodophyticola,104
WP_367540535,gvpO,Unknown,Terribacillus saccharophilus,90
WP_364844361,gvpO,Unknown,Nonomuraea angiospora,123
WP_364259461,gvpO,Unknown,Streptosporangium subroseum,136
WP_364243248,gvpO,Unknown,Nonomuraea sp. NPDC052116,105
WP_361909876,gvpO,Unknown,unclassified Streptomyces,132
WP_361766919,gvpO,Unknown,Streptomyces subrutilus,103
WP_361684977,gvpO,Unknown,Streptomyces sp. NPDC046727,123
WP_361607899,gvpO,Unknown,unclassified Streptomyces,102
WP_360662393,gvpO,Unknown,Nonomuraea sp. NPDC050404,120
WP_360147690,gvpO,Unknown,Kribbella sp. NPDC026611,160
WP_358129030,gvpO,Unknown,Nonomuraea sp. NPDC049152,109
WP_357055927,gvpO,Unknown,Micromonospora sp. NPDC048909,116
WP_357047234,gvpO,Unknown,Microbispora sp. NPDC046933,144
WP_356960759,gvpO,Unknown,unclassified Nocardia,107
WP_355594042,gvpO,Unknown,Streptosporangium sp. NPDC006007,159
WP_355577178,gvpO,Unknown,Streptosporangium canum,146
WP_355526816,gvpO,Unknown,Streptosporangium canum,145
WP_355455052,gvpO,Unknown,Streptomyces smyrnaeus,97
WP_355407728,gvpO,Unknown,unclassified Streptomyces,110
WP_352037233,gvpO,Unknown,Streptosporangium roseum,144
WP_350246699,gvpO,Unknown,Rhodococcus sp. D-6,98
WP_331559981,gvpO,Unknown,Actinomycetospora sp.,372
WP_326312030,gvpO,Unknown,Nocardia sp. CDC153,111
WP_323337066,gvpO,Unknown,Cereibacter johrii,103
WP_319687590,gvpO,Unknown,Streptomyces sp. ME19-01-6,103
WP_316572696,gvpO,Unknown,Neobacillus sp. YIM B06451,86
WP_312867790,gvpO,Unknown,Amycolatopsis pithecellobii,107
WP_298784748,gvpO,Unknown,uncultured Marinococcus sp.,145
WP_286090949,gvpO,Unknown,Streptomyces antimycoticus,103
WP_286090112,gvpO,Unknown,Streptomyces antimycoticus,146
WP_285921404,gvpO,Unknown,Actinomadura opuntiae,86
WP_285652782,gvpO,Unknown,Actinomycetospora sp. NBRC 106375,480
WP_268987134,gvpO,Unknown,Streptomyces hygroscopicus,189
WP_266263173,gvpO,Unknown,Micromonospora sp. NBC_01655,90
WP_243653793,gvpO,Unknown,Pseudonocardia endophytica,217
WP_242373766,gvpO,Unknown,Actinomadura luzonensis,103
WP_242322866,gvpO,Unknown,Rhodococcus opacus,130
WP_240473356,gvpO,Unknown,Salsuginibacillus kocurii,93
WP_239162089,gvpO,Unknown,Acrocarpospora phusangensis,108
WP_239116261,gvpO,Unknown,Planotetraspora kaengkrachanensis,131
WP_237663391,gvpO,Unknown,Sutcliffiella horikoshii,88
WP_237320103,gvpO,Unknown,Streptomyces sp. JJ36,100
WP_236238996,gvpO,Unknown,Streptomyces sp. CC228A,87
WP_235787196,gvpO,Unknown,Streptomyces mutabilis,105
WP_235346524,gvpO,Unknown,Brevibacterium sp. UCMA 11754,159
WP_234749678,gvpO,Unknown,Streptomyces,107
WP_234322650,gvpO,Unknown,Streptomyces sp. NRRL S-350,204
WP_232240620,gvpO,Unknown,Kutzneria sp. 744,91
WP_230897233,gvpO,Unknown,Salipaludibacillus sp. CUR1,91
WP_229872738,gvpO,Unknown,Promicromonospora soli,160
WP_229810989,gvpO,Unknown,Streptosporangium pseudovulgare,153
WP_224391825,gvpO,Unknown,Pseudonocardia sp. ICBG1293,436
WP_222981886,gvpO,Unknown,Streptantibioticus parmotrematis,103
WP_215019958,gvpO,Unknown,Streptomyces sp. ISL-94,102
WP_208269274,gvpO,Unknown,Actinomadura nitritigenes,86
WP_206206833,gvpO,Unknown,Thermobispora bispora,143
WP_205314978,gvpO,Unknown,Nonomuraea lactucae,147
WP_204729209,gvpO,Unknown,Jeotgalibacillus terrae,88
WP_199584049,gvpO,Unknown,Streptomyces sp. DSM 110735,102
WP_197012299,gvpO,Unknown,Actinomadura viridis,88
WP_176406765,gvpO,Unknown,Actinomadura sp. BRA 177,86
WP_176236774,gvpO,Unknown,Candidatus Hakubella thermalkaliphila,51
WP_176230945,gvpO,Unknown,Candidatus Hakubella thermalkaliphila,89
WP_176183741,gvpO,Unknown,Streptomyces sp. NA02950,103
WP_169981625,gvpO,Unknown,Microbispora sp. H10836,144
WP_160913459,gvpO,Unknown,Halobacillus litoralis,86
WP_160702412,gvpO,Unknown,Amycolatopsis sp. SID8362,109
WP_156689894,gvpO,Unknown,Mycobacterium sp. Marseille-P9652,108
WP_139577520,gvpO,Unknown,Microbispora catharanthi,146
WP_133853052,gvpO,Unknown,Labedaea rhizosphaerae,116
WP_133313393,gvpO,Unknown,Peribacillus frigoritolerans,87
WP_132594277,gvpO,Unknown,Nonomuraea deserti,143
WP_129689501,gvpO,Unknown,Gottfriedia acidiceleris,86
WP_121524051,gvpO,Unknown,Oceanobacillus piezotolerans,88
WP_112284988,gvpO,Unknown,Prauserella muralis,106
WP_109454767,gvpO,Unknown,Streptomyces sp. ICBB 8177,103
WP_109280767,gvpO,Unknown,Streptomyces orinoci,100
WP_101952925,gvpO,Unknown,Mycobacterium sp. 3519A,100
WP_100358509,gvpO,Unknown,Gracilibacillus salitolerans,88
WP_098483487,gvpO,Unknown,Georgenia soli,286
WP_091531697,gvpO,Unknown,Microlunatus soli,106
WP_079526329,gvpO,Unknown,Halobacillus hunanensis,86
WP_079137410,gvpO,Unknown,Streptomyces,117
WP_078596768,gvpO,Unknown,Evansella clarkii,90
WP_067886337,gvpO,Unknown,Actinomadura chibensis,86
WP_066999781,gvpO,Unknown,Mycobacterium sp. 1465703.0,107
WP_066205552,gvpO,Unknown,Bacillus sp. FJAT-27225,87
WP_064092053,gvpO,Unknown,Rossellomorea aquimaris,88
WP_062982487,gvpO,Unknown,Nocardia anaemiae,108
WP_051182559,gvpO,Unknown,Nocardia vinacea,108
WP_051046856,gvpO,Unknown,Nocardia asiatica,98
WP_048819995,gvpO,Unknown,Streptomyces ipomoeae,95
WP_048109061,gvpO,Unknown,Methanosarcina barkeri,116
WP_048004758,gvpO,Unknown,Rossellomorea,88
WP_047808700,gvpO,Unknown,Desulfosporosinus,91
WP_398846618,gvpO,Unknown,Streptomyces sp. NPDC049879,114
WP_398678660,gvpO,Unknown,Streptomyces purpureus,106
WP_297645238,gvpO,Unknown,Pseudonocardia sp.,94
WP_296388578,gvpO,Unknown,Pseudonocardia sp.,282
WP_289524480,gvpO,Unknown,Priestia megaterium,88
WP_289381776,gvpO,Unknown,Rhodococcus indonesiensis,113
WP_288049525,gvpO,Unknown,Nocardia sp.,89
WP_285784159,gvpO,Unknown,Microbispora sp. NBRC 16548,148
WP_285779606,gvpO,Unknown,Microtetraspora sp. NBRC 13810,123
WP_285738536,gvpO,Unknown,Kitasatospora phosalacinea,222
WP_285693823,gvpO,Unknown,Actinomadura sp. NBRC 104412,97
WP_285458978,gvpO,Unknown,Amycolatopsis nalaikhensis,113
WP_285457888,gvpO,Unknown,Amycolatopsis nalaikhensis,109
WP_253905449,gvpO,Unknown,Bacillus sp. THAF10,86
WP_253905092,gvpO,Unknown,Arthrobacter sp. H14,76
WP_253815044,gvpO,Unknown,Nocardia amikacinitolerans,108
WP_243418088,gvpO,Unknown,Actinomycetospora cinnamomea,328
WP_227961259,gvpO,Unknown,Streptomyces,103
WP_227723972,gvpO,Unknown,Streptomyces sp. ET3-23,92
WP_227354243,gvpO,Unknown,Haladaptatus salinisoli,138
WP_225662750,gvpO,Unknown,Streptomyces sichuanensis,105
WP_225657409,gvpO,Unknown,Streptomyces pseudogriseolus,168
WP_197991382,gvpO,Unknown,Streptomyces pactum,100
WP_031517809,gvpO,Unknown,Streptomyces sp. NRRL F-5123,107
WP_031111471,gvpO,Unknown,Streptomyces sp. NRRL S-146,107
WP_030886801,gvpO,Unknown,Streptomyces varsoviensis,101
WP_030851244,gvpO,Unknown,Streptomyces,107
WP_030833149,gvpO,Unknown,Streptomyces,100
WP_030822203,gvpO,Unknown,Streptomyces,103
WP_030452768,gvpO,Unknown,Herbidospora,85
WP_030294974,gvpO,Unknown,Streptomyces katrae,103
WP_027955010,gvpO,Unknown,Halobacillus,86
WP_026694726,gvpO,Unknown,Peribacillus kribbensis,88
WP_025360019,gvpO,Unknown,Kutzneria,95
WP_024874170,gvpO,Unknown,Saccharomonospora piscinae,90
WP_024336589,gvpO,Unknown,Desulfotignum balticum,87
WP_023917067,gvpO,Unknown,Rhodobacter capsulatus,127
WP_023915144,gvpO,Unknown,Rhodobacter capsulatus,125
WP_022871171,gvpO,Unknown,Yaniella halotolerans,145
WP_022794404,gvpO,Unknown,Marinococcus halotolerans,207
WP_416561969,gvpO,Unknown,Nocardia testacea,109
WP_398374105,gvpO,Unknown,Streptomyces sp. NPDC021225,128
WP_398316909,gvpO,Unknown,unclassified Streptomyces,100
WP_398296755,gvpO,Unknown,Streptomyces sp. NPDC021212,138
WP_397222112,gvpO,Unknown,Nonomuraea sp. NPDC050451,104
WP_397171839,gvpO,Unknown,Nonomuraea angiospora,123
WP_397114329,gvpO,Unknown,Nocardia sp. NPDC050406,98
WP_397107199,gvpO,Unknown,Nocardia sp. NPDC051750,108
WP_397045718,gvpO,Unknown,Nocardia sp. NPDC049526,108
WP_397019776,gvpO,Unknown,Nonomuraea fuscirosea,151
WP_395973517,gvpO,Unknown,Actinomadura sp. 1N219,86
WP_395954938,gvpO,Unknown,Actinomadura sp. 3N508,86
WP_395287019,gvpO,Unknown,Georgenia sp. AZ-5,277
WP_395107164,gvpO,Unknown,Actinomadura sp. SCN-SB,98
WP_394493071,gvpO,Unknown,Nonomuraea sp. JJY05,104
WP_393495058,gvpO,Unknown,Streptomyces sp. NPDC048595,111
WP_393413076,gvpO,Unknown,Nonomuraea sp. NPDC048826,115
WP_393349272,gvpO,Unknown,Micromonospora echinaurantiaca,123
WP_393325405,gvpO,Unknown,Nonomuraea sp. NPDC049269,133
WP_390999985,gvpO,Unknown,Streptomyces sp. NPDC007984,104
WP_390751004,gvpO,Unknown,Streptomyces sp. NPDC001407,106
WP_390251827,gvpO,Unknown,Gracilibacillus xinjiangensis,88
WP_389456340,gvpO,Unknown,Streptomyces sp. NPDC058274,106
WP_388586449,gvpO,Unknown,Streptomyces sp. NPDC007875,140
WP_312926852,gvpO,Unknown,Thermocatellispora tengchongensis,100
WP_312859505,gvpO,Unknown,Pseudonocardia xinjiangensis,165
WP_311596027,gvpO,Unknown,Streptomyces millisiae,97
WP_310711695,gvpO,Unknown,Nonomuraea sp. 3-1Str,176
WP_309192109,gvpO,Unknown,Metabacillus idriensis,85
WP_308259110,gvpO,Unknown,Pseudonocardia sp. H11422,128
WP_308253086,gvpO,Unknown,Pseudonocardia sp. ICBG601,297
WP_308218185,gvpO,Unknown,Streptomyces,181
WP_307725195,gvpO,Unknown,Marinococcus halophilus,104
WP_307563420,gvpO,Unknown,Streptosporangium lutulentum,138
WP_307439248,gvpO,Unknown,Bacillus sp. V2I10,87
WP_307394736,gvpO,Unknown,Caldalkalibacillus horti,95
WP_306994528,gvpO,Unknown,Amycolatopsis thermophila,96
WP_304839641,gvpO,Unknown,Methanocalculus sp.,90
WP_253936201,gvpO,Unknown,Halobacillus,87
WP_253226114,gvpO,Unknown,unclassified Haladaptatus,144
WP_251784774,gvpO,Unknown,Pseudonocardia sp. DR1-2,272
WP_251273922,gvpO,Unknown,Domibacillus indicus,87
WP_251224773,gvpO,Unknown,Halalkalibacter oceani,86
WP_250847457,gvpO,Unknown,Streptomyces hygroscopicus,160
WP_250761543,gvpO,Unknown,unclassified Streptomyces,106
WP_248961562,gvpO,Unknown,Sphaerisporangium perillae,168
WP_248832590,gvpO,Unknown,Frankia sp. Mgl5,86
WP_247249858,gvpO,Unknown,Rhodococcus opacus,114
WP_247225153,gvpO,Unknown,Yoonia sp. F2084L,102
WP_247017660,gvpO,Unknown,Amycolatopsis sp. FBCC-B4732,45
WP_245893920,gvpO,Unknown,Salsuginibacillus halophilus,93
WP_184385037,gvpO,Unknown,Roseococcus,84
WP_182900592,gvpO,Unknown,Microbispora sp. H10830,148
WP_181585087,gvpO,Unknown,Nocardia huaxiensis,103
WP_179848991,gvpO,Unknown,Actinomadura,85
WP_179669732,gvpO,Unknown,Nocardioides thalensis,85
WP_167923214,gvpO,Unknown,Planosporangium thailandense,104
WP_164338042,gvpO,Unknown,unclassified Streptomyces,156
WP_035542540,gvpO,Unknown,Halobacillus sp. BBL2006,91
WP_035506197,gvpO,Unknown,Halobacillus karajensis,86
WP_035412425,gvpO,Unknown,Bacillaceae,88
WP_035410052,gvpO,Unknown,Bacillus sp. SJS,85
WP_413810335,gvpO,Unknown,Streptomyces lacaronensis,100
WP_413100445,gvpO,Unknown,Streptomyces sp. Inha503,100
WP_412829431,gvpO,Unknown,Pseudonocardia sp. RS010,183
WP_411077554,gvpO,Unknown,Streptomyces sp. cmx-10-25,106
WP_410949449,gvpO,Unknown,Pseudonocardia nantongensis,330
WP_407946821,gvpO,Unknown,Pontibacillus marinus,83
WP_235793510,gvpO,Unknown,Virgibacillus salidurans,86
WP_235740490,gvpO,Unknown,Neobacillus drentensis,85
WP_235483135,gvpO,Unknown,Streptomyces roseoverticillatus,122
WP_235002344,gvpO,Unknown,Actinacidiphila paucisporea,119
WP_234337339,gvpO,Unknown,Kitasatospora phosalacinea,167
WP_183659398,gvpO,Unknown,Nonomuraea,112
WP_182667056,gvpO,Unknown,Streptomyces calidiresistens,97
WP_182625105,gvpO,Unknown,Rhodococcus opacus,114
WP_182471033,gvpO,Unknown,Streptomyces,100
WP_181949545,gvpO,Unknown,Thalassobacillus devorans,94
WP_181348167,gvpO,Unknown,Thalassobacillus sp. CUG 92003,86
WP_119003727,gvpO,Unknown,Cereibacter sphaeroides,102
WP_117409906,gvpO,Unknown,Microbispora,110
WP_111179884,gvpO,Unknown,Nonomuraea aridisoli,143
WP_107584480,gvpO,Unknown,Alkalicoccus saliphilus,92
WP_107262949,gvpO,Unknown,Plantactinospora sp. BB1,208
WP_106540031,gvpO,Unknown,Haloactinopolyspora alba,97
WP_105424068,gvpO,Unknown,Rhodococcus opacus,92
WP_105423132,gvpO,Unknown,Rhodococcus opacus,96
WP_105344990,gvpO,Unknown,Mycobacterium sp. ITM-2016-00318,107
WP_102865630,gvpO,Unknown,Streptomyces hygroscopicus,191
WP_030520255,gvpO,Unknown,Nocardia,109
WP_029285681,gvpO,Unknown,Metabacillus,87
WP_016931791,gvpO,Unknown,Rhodococcus,98
WP_014056817,gvpO,Unknown,Streptomyces violaceusniger,141
WP_013416220,gvpO,Unknown,Prescottella,99
WP_013019917,gvpO,Unknown,Stackebrandtia nassauensis,114
WP_011924408,gvpO,Unknown,Bradyrhizobium sp. ORS 278,81
WP_011593955,gvpO,Unknown,Rhodococcus,92
WP_011030968,gvpO,Unknown,Streptomyces,130
WP_009712794,gvpO,Unknown,Streptomyces himastatinicus,134
WP_009624383,gvpO,Unknown,unclassified Desulfosporosinus,91
WP_009366045,gvpO,Unknown,Halogranum rubrum,199
WP_009029475,gvpO,Unknown,Bradyrhizobium sp. ORS 375,87
WP_007982671,gvpO,Unknown,Haladaptatus paucihalophilus,147
WP_007261873,gvpO,Unknown,Streptomyces sp. C,103
WP_006867690,gvpO,Unknown,Gordonia namibiensis,98
WP_006076708,gvpO,Unknown,Halococcus saccharolyticus,169
WP_005571627,gvpO,Unknown,Rhodococcus opacus,96
WP_005564312,gvpO,Unknown,Rhodococcus,114
WP_005512788,gvpO,Unknown,Prescottella equi,99
WP_005437781,gvpO,Unknown,Saccharomonospora azurea,89
WP_005265011,gvpO,Unknown,Rhodococcus opacus,114
WP_005249433,gvpO,Unknown,Rhodococcus opacus,122
WP_003994576,gvpO,Unknown,Streptomyces viridochromogenes,107
WP_003972479,gvpO,Unknown,Streptomyces,130
WP_002481453,gvpO,Unknown,Staphylococcus,89
WP_407561756,gvpO,Unknown,Streptomyces sp. 184,112
WP_406431048,gvpO,Unknown,unclassified Streptomyces,39
WP_403149947,gvpO,Unknown,Streptomyces massasporeus,107
WP_398528037,gvpO,Unknown,Streptomyces sp. NPDC020845,103
WP_397278562,gvpO,Unknown,Nonomuraea sp. NPDC050153,106
WP_396244936,gvpO,Unknown,Kitasatospora sp. NPDC017646,203
WP_391836708,gvpO,Unknown,Streptomyces sp. NPDC008001,110
WP_391335051,gvpO,Unknown,Streptomyces ossamyceticus,125
WP_387853310,gvpO,Unknown,Kitasatospora cineracea,189
WP_374214018,gvpO,Unknown,Streptomyces sp. A3M-1-3,95
WP_371945665,gvpO,Unknown,Actinomadura chokoriensis,86
WP_367139225,gvpO,Unknown,Streptomyces,130
WP_365829082,gvpO,Unknown,Streptomyces sp. NPDC051214,109
WP_365025003,gvpO,Unknown,Nonomuraea dietziae,112
WP_364836356,gvpO,Unknown,Streptomyces cinnamoneus,105
WP_364705795,gvpO,Unknown,Streptomyces ossamyceticus,111
WP_363533434,gvpO,Unknown,Glycomyces sp. NPDC049804,106
WP_362441238,gvpO,Unknown,Streptomyces sp. NPDC048636,104
WP_360783466,gvpO,Unknown,Amycolatopsis sp. NPDC049159,45
WP_360006134,gvpO,Unknown,Hamadaea sp. NPDC050747,107
WP_356282098,gvpO,Unknown,Streptomyces klenkii,127
WP_355559172,gvpO,Unknown,Streptosporangium sp. NPDC005286,160
WP_355411140,gvpO,Unknown,Nonomuraea sp. NPDC004580,105
WP_348860332,gvpO,Unknown,Nocardioides cheoyonin,98
WP_346146627,gvpO,Unknown,Nonomuraea recticatena,112
WP_334217037,gvpO,Unknown,Mangrovibacillus sp. Mu-81,88
WP_328808402,gvpO,Unknown,Nonomuraea montanisoli,180
WP_311034177,gvpO,Unknown,Streptomyces luomodiensis,127
WP_307832158,gvpO,Unknown,Prauserella cavernicola,102
WP_281621469,gvpO,Unknown,Streptomyces sp. WMMC500,111
WP_281249961,gvpO,Unknown,Nonomuraea jiangxiensis,175
WP_281177841,gvpO,Unknown,Actinospica robiniae,45
WP_280423806,gvpO,Unknown,Nocardia carnea,99
WP_280240071,gvpO,Unknown,Nocardia abscessus,110
WP_277999936,gvpO,Unknown,Halocatena marina,237
WP_274283049,gvpO,Unknown,Actinomycetospora lutea,420
WP_270153640,gvpO,Unknown,Nonomuraea corallina,118
WP_254850142,gvpO,Unknown,Pseudonocardia sp. Ae263_Ps1,284
WP_248905492,gvpO,Unknown,Halocatena marina,177
WP_246868469,gvpO,Unknown,Saccharopolyspora sp. ASAGF58,149
WP_239128927,gvpO,Unknown,Sinosporangium siamense,135
WP_239108627,gvpO,Unknown,Microbispora siamensis,144
WP_239095504,gvpO,Unknown,Planotetraspora silvatica,133
WP_233305318,gvpO,Unknown,Pseudonocardia terrae,147
WP_231379354,gvpO,Unknown,Candidatus Solirubrobacter pratensis,75
WP_226365919,gvpO,Unknown,Pseudonocardia sp. ICBG162,300
WP_224880175,gvpO,Unknown,Guptibacillus algicola,88
WP_223167377,gvpO,Unknown,Nonomuraea sp. SYSU D8015,109
WP_218577980,gvpO,Unknown,Phytohabitans rumicis,32
WP_216912291,gvpO,Unknown,Nocardia noduli,109
WP_216699273,gvpO,Unknown,Arthrobacter sp. H14,44
WP_216348213,gvpO,Unknown,Streptomyces,100
WP_214317817,gvpO,Unknown,Nonomuraea sediminis,112
WP_212521400,gvpO,Unknown,Actinospica acidithermotolerans,92
WP_210989867,gvpO,Unknown,Streptomyces sp. F63,103
WP_201308742,gvpO,Unknown,Puerhibacterium puerhi,218
WP_199204518,gvpO,Unknown,Streptomyces,148
WP_193209735,gvpO,Unknown,Parafrankia sp. CH37,100
WP_192784589,gvpO,Unknown,Nonomuraea angiospora,123
WP_165036331,gvpO,Unknown,Rhodococcus sp. 14C212,112
WP_148136280,gvpO,Unknown,Candidatus Formimonas warabiya,88
WP_147965377,gvpO,Unknown,Streptomyces malaysiensis,132
WP_147943068,gvpO,Unknown,Microbispora,146
WP_147804078,gvpO,Unknown,Alkalicoccus halolimnae,92
WP_136226843,gvpO,Unknown,Streptomyces sp. A1547,124
WP_132055062,gvpO,Unknown,Actinomadura,86
WP_105344911,gvpO,Unknown,Mycobacterium sp. ITM-2016-00318,103
WP_103891070,gvpO,Unknown,Actinacidiphila yanglinensis,108
WP_103492021,gvpO,Unknown,Streptomyces,110
WP_103351176,gvpO,Unknown,Amycolatopsis sp. CA-128772,109
WP_102414375,gvpO,Unknown,Lentibacillus populi,88
WP_101642274,gvpO,Unknown,Peribacillus deserti,88
WP_101596079,gvpO,Unknown,Bacillus sp. M6-12,88
WP_101584683,gvpO,Unknown,Brevibacterium aurantiacum,179
WP_098599158,gvpO,Unknown,Priestia megaterium,88
WP_076440192,gvpO,Unknown,Microbispora rosea,120
WP_069923226,gvpO,Unknown,Streptomyces subrutilus,100
WP_069033481,gvpO,Unknown,Bacillaceae,86
WP_067783500,gvpO,Unknown,Nocardia amikacinitolerans,108
WP_067464689,gvpO,Unknown,Actinomadura macra,85
WP_061803182,gvpO,Unknown,Priestia endophytica,87
WP_060949523,gvpO,Unknown,Streptomyces,103
WP_060652497,gvpO,Unknown,Rhodococcus,98
WP_059173160,gvpO,Unknown,Bacillus sp. FJAT-27445,86
WP_059146899,gvpO,Unknown,Streptomyces,100
WP_059144771,gvpO,Unknown,Streptomyces,103
WP_059094091,gvpO,Unknown,Mycobacterium sp. IS-1742,109
WP_059089817,gvpO,Unknown,Mycobacterium sp. GA-2829,107
WP_034140472,gvpO,Unknown,Desulfosporosinus sp. BICA1-9,90
WP_033580317,gvpO,Unknown,Priestia,88
WP_033364393,gvpO,Unknown,Dactylosporangium aurantiacum,105
WP_032087037,gvpO,Unknown,Rossellomorea,88
