sequence_id,source,source_type,length,projection_1,projection_2,nearest_train_embedding_distance,embedding_outlier
gan_temp0.1_seed123_0053,GAN / sample seed 123,gan,72,10.694365,2.9232721,0.28191677,True
gan_temp0.1_seed123_0054,GAN / sample seed 123,gan,71,9.997209,3.6450937,0.2948475,True
gan_temp0.1_seed123_0055,GAN / sample seed 123,gan,72,8.446698,1.3822173,0.1955632,True
gan_temp0.1_seed123_0056,GAN / sample seed 123,gan,71,11.107818,3.657516,0.31553853,True
gan_temp0.1_seed123_0057,GAN / sample seed 123,gan,72,10.204781,3.7177067,0.29432264,True
gan_temp0.1_seed123_0058,GAN / sample seed 123,gan,72,10.41024,4.4615693,0.35647675,True
gan_temp0.1_seed123_0059,GAN / sample seed 123,gan,72,8.631947,1.8146073,0.18924977,True
gan_temp0.1_seed123_0060,GAN / sample seed 123,gan,71,8.304856,0.6155654,0.15250055,True
gan_temp0.1_seed123_0061,GAN / sample seed 123,gan,72,11.194636,4.7117047,0.39146212,True
gan_temp0.1_seed123_0062,GAN / sample seed 123,gan,71,9.009581,1.6072261,0.18077917,True
gan_temp0.1_seed123_0063,GAN / sample seed 123,gan,71,9.988653,4.045287,0.31569678,True
gan_temp0.1_seed123_0064,GAN / sample seed 123,gan,72,11.022322,5.1222324,0.44368353,True
gan_temp0.1_seed123_0065,GAN / sample seed 123,gan,71,10.338134,4.02486,0.3351872,True
gan_temp0.1_seed123_0066,GAN / sample seed 123,gan,72,10.541799,3.778836,0.31936058,True
gan_temp0.1_seed123_0067,GAN / sample seed 123,gan,71,10.140193,3.9965672,0.30062664,True
gan_temp0.1_seed123_0068,GAN / sample seed 123,gan,72,10.377074,3.0188203,0.25900778,True
gan_temp0.1_seed123_0069,GAN / sample seed 123,gan,72,9.05611,2.2647018,0.23280188,True
gan_temp0.1_seed123_0070,GAN / sample seed 123,gan,72,8.479669,0.89546025,0.177394,True
gan_temp0.1_seed123_0071,GAN / sample seed 123,gan,72,10.016098,2.0847788,0.24983281,True
gan_temp0.1_seed123_0072,GAN / sample seed 123,gan,72,9.9571295,2.4785178,0.24592124,True
gan_temp0.1_seed123_0073,GAN / sample seed 123,gan,72,10.389637,2.9114714,0.27424264,True
gan_temp0.1_seed123_0074,GAN / sample seed 123,gan,72,11.561171,4.58167,0.38035855,True
gan_temp0.1_seed123_0075,GAN / sample seed 123,gan,72,10.94338,4.844705,0.38004014,True
gan_temp0.1_seed123_0076,GAN / sample seed 123,gan,74,10.478124,2.6088705,0.29705203,True
gan_temp0.1_seed123_0077,GAN / sample seed 123,gan,72,11.510471,4.4711404,0.34373873,True
gan_temp0.1_seed123_0078,GAN / sample seed 123,gan,73,8.500575,1.1694669,0.19997814,True
gan_temp0.1_seed123_0079,GAN / sample seed 123,gan,72,9.415857,2.660532,0.23998614,True
gan_temp0.1_seed123_0080,GAN / sample seed 123,gan,72,9.727195,3.531171,0.272602,True
gan_temp0.1_seed123_0081,GAN / sample seed 123,gan,73,8.309222,0.49263924,0.17744339,True
gan_temp0.1_seed123_0082,GAN / sample seed 123,gan,72,11.237656,4.235549,0.35922486,True
gan_temp0.1_seed123_0083,GAN / sample seed 123,gan,72,9.736045,2.7779596,0.2288891,True
gan_temp0.1_seed123_0084,GAN / sample seed 123,gan,72,7.9930644,0.1646514,0.16153772,True
gan_temp0.1_seed123_0085,GAN / sample seed 123,gan,71,8.640232,0.86955225,0.18464813,True
gan_temp0.1_seed123_0086,GAN / sample seed 123,gan,73,10.420772,2.6697934,0.26949278,True
gan_temp0.1_seed123_0087,GAN / sample seed 123,gan,74,9.917173,2.1538656,0.2878154,True
gan_temp0.1_seed123_0088,GAN / sample seed 123,gan,73,10.205469,2.6407382,0.2982831,True
gan_temp0.1_seed123_0089,GAN / sample seed 123,gan,71,11.813412,4.91662,0.4142722,True
gan_temp0.1_seed123_0090,GAN / sample seed 123,gan,72,11.878807,4.7448425,0.37721995,True
gan_temp0.1_seed123_0091,GAN / sample seed 123,gan,72,11.885271,4.9098377,0.4025896,True
gan_temp0.1_seed123_0092,GAN / sample seed 123,gan,72,11.748376,5.260948,0.4694868,True
gan_temp0.1_seed123_0093,GAN / sample seed 123,gan,80,10.365051,3.9331257,0.34001487,True
gan_temp0.1_seed123_0094,GAN / sample seed 123,gan,75,10.925876,4.0869937,0.34376335,True
gan_temp0.1_seed123_0095,GAN / sample seed 123,gan,72,8.616887,1.3075933,0.1878354,True
gan_temp0.1_seed123_0096,GAN / sample seed 123,gan,73,9.184615,2.6731186,0.23933254,True
gan_temp0.1_seed123_0097,GAN / sample seed 123,gan,72,9.580325,3.200202,0.2615399,True
gan_temp0.1_seed123_0098,GAN / sample seed 123,gan,72,11.171893,4.694778,0.41252947,True
gan_temp0.1_seed123_0099,GAN / sample seed 123,gan,71,10.600738,4.401826,0.34286645,True
